Date,Branch,Customer type,Gender,Product line,Unit price,Quantity,Payment,Rating,Sales
26/11/24,Queens,Non-member,Female,Health & Beauty,17.78,3,Cash,8,53.34
26/11/24,Manhattan,Member,Male,Health & Beauty,32.6,6,Cash,7,195.6
26/11/24,Queens,Member,Female,Home & Lifestyle,40.75,2,Ewallet,3,81.5
26/11/24,Queens,Member,Male,Home & Lifestyle,63.98,7,Cash,3,447.86
26/11/24,Brooklyn,Member,Male,Sports & Travel,77.27,9,Cash,9,695.43
26/11/24,Queens,Member,Female,Sports & Travel,56.49,4,Cash,6,225.96
26/11/24,Queens,Non-member,Female,Food & Beverages,10.71,7,Cash,9,74.97
26/11/24,Queens,Non-member,Male,Fashion & Accs,12.13,9,Credit card,4,109.17
26/11/24,Manhattan,Member,Male,Fashion & Accs,22.96,8,Ewallet,5,183.68
26/11/24,Queens,Member,Female,Food & Beverages,10.98,7,Credit card,6,76.86
26/11/24,Manhattan,Non-member,Male,Health & Beauty,34.86,7,Cash,8,244.02
26/11/24,Manhattan,Member,Male,Food & Beverages,3.85,3,Cash,4,11.55
27/11/24,Brooklyn,Non-member,Male,Food & Beverages,8.12,4,Cash,3,32.48
27/11/24,Queens,Non-member,Female,Health & Beauty,17.85,4,Ewallet,9,71.4
27/11/24,Queens,Member,Female,Sports & Travel,66.09,7,Cash,8,462.63
27/11/24,Manhattan,Member,Female,Food & Beverages,13.46,4,Ewallet,3,53.84
27/11/24,Queens,Non-member,Male,Food & Beverages,9.65,10,Ewallet,3,96.5
27/11/24,Manhattan,Non-member,Female,Food & Beverages,8.82,10,Credit card,6,88.2
27/11/24,Queens,Member,Male,Food & Beverages,9.86,3,Ewallet,3,29.58
27/11/24,Brooklyn,Member,Female,Home & Lifestyle,56.38,4,Ewallet,3,225.52
27/11/24,Brooklyn,Non-member,Female,Sports & Travel,68.63,2,Cash,3,137.26
27/11/24,Queens,Member,Female,Home & Lifestyle,52.94,5,Cash,6,264.7
27/11/24,Queens,Non-member,Male,Electronics,92.65,2,Credit card,6,185.3
27/11/24,Queens,Member,Female,Food & Beverages,2.4,5,Ewallet,5,12
27/11/24,Manhattan,Non-member,Female,Food & Beverages,2.79,10,Ewallet,3,27.9
27/11/24,Brooklyn,Member,Male,Fashion & Accs,9.96,10,Credit card,5,99.6
27/11/24,Brooklyn,Member,Female,Home & Lifestyle,49.95,6,Cash,6,299.7
27/11/24,Queens,Non-member,Female,Food & Beverages,2.12,6,Credit card,3,12.72
27/11/24,Queens,Member,Male,Electronics,94.87,10,Credit card,6,948.7
27/11/24,Manhattan,Non-member,Male,Fashion & Accs,11.1,2,Cash,8,22.2
27/11/24,Brooklyn,Non-member,Female,Health & Beauty,19.03,9,Ewallet,5,171.27
28/11/24,Brooklyn,Non-member,Female,Fashion & Accs,13.11,5,Ewallet,8,65.55
28/11/24,Queens,Non-member,Female,Sports & Travel,66.74,8,Ewallet,3,533.92
28/11/24,Queens,Member,Female,Fashion & Accs,23.79,1,Credit card,8,23.79
28/11/24,Brooklyn,Member,Male,Home & Lifestyle,47.51,8,Credit card,4,380.08
28/11/24,Manhattan,Non-member,Female,Sports & Travel,58.42,1,Credit card,4,58.42
28/11/24,Queens,Non-member,Female,Home & Lifestyle,51.39,9,Cash,9,462.51
28/11/24,Queens,Member,Male,Health & Beauty,33.82,5,Credit card,5,169.1
28/11/24,Brooklyn,Member,Male,Sports & Travel,61,2,Cash,5,122
28/11/24,Brooklyn,Non-member,Male,Electronics,87.11,9,Cash,6,783.99
28/11/24,Brooklyn,Non-member,Female,Home & Lifestyle,46.74,8,Ewallet,7,373.92
28/11/24,Queens,Non-member,Female,Food & Beverages,8.3,2,Ewallet,6,16.6
29/11/24,Brooklyn,Non-member,Female,Health & Beauty,34.5,2,Credit card,8,69
29/11/24,Manhattan,Member,Male,Sports & Travel,59.35,5,Ewallet,4,296.75
29/11/24,Queens,Non-member,Male,Health & Beauty,36.46,8,Ewallet,5,291.68
29/11/24,Manhattan,Member,Male,Health & Beauty,31.63,3,Credit card,6,94.89
29/11/24,Manhattan,Member,Male,Sports & Travel,78.41,2,Ewallet,7,156.82
29/11/24,Queens,Non-member,Female,Health & Beauty,20.25,4,Ewallet,4,81
29/11/24,Brooklyn,Non-member,Male,Fashion & Accs,9.64,4,Cash,4,38.56
29/11/24,Manhattan,Member,Female,Health & Beauty,16.72,1,Cash,7,16.72
29/11/24,Manhattan,Member,Male,Food & Beverages,11.01,1,Ewallet,5,11.01
29/11/24,Brooklyn,Non-member,Male,Electronics,91.86,5,Ewallet,7,459.3
29/11/24,Manhattan,Non-member,Female,Food & Beverages,10.52,7,Ewallet,4,73.64
29/11/24,Manhattan,Non-member,Male,Health & Beauty,39.87,9,Cash,6,358.83
29/11/24,Manhattan,Non-member,Female,Food & Beverages,8.39,2,Credit card,7,16.78
29/11/24,Queens,Member,Male,Home & Lifestyle,52.85,8,Cash,4,422.8
29/11/24,Queens,Member,Female,Home & Lifestyle,49.43,5,Ewallet,3,247.15
29/11/24,Manhattan,Non-member,Female,Fashion & Accs,18.11,10,Cash,4,181.1
29/11/24,Brooklyn,Non-member,Male,Home & Lifestyle,49.27,8,Ewallet,6,394.16
30/11/24,Manhattan,Member,Female,Health & Beauty,38.73,8,Credit card,8,309.84
30/11/24,Manhattan,Non-member,Female,Home & Lifestyle,63.94,5,Credit card,8,319.7
30/11/24,Brooklyn,Non-member,Female,Health & Beauty,28.09,2,Cash,7,56.18
30/11/24,Queens,Non-member,Female,Health & Beauty,16.53,2,Ewallet,7,33.06
30/11/24,Queens,Non-member,Male,Fashion & Accs,23.93,8,Ewallet,3,191.44
30/11/24,Manhattan,Member,Male,Food & Beverages,6.89,4,Credit card,9,27.56
30/11/24,Brooklyn,Member,Female,Sports & Travel,71.47,4,Credit card,4,285.88
30/11/24,Manhattan,Member,Male,Fashion & Accs,12.36,7,Ewallet,7,86.52
30/11/24,Manhattan,Member,Female,Sports & Travel,60.89,2,Cash,5,121.78
30/11/24,Manhattan,Member,Male,Food & Beverages,10.23,8,Ewallet,7,81.84
30/11/24,Manhattan,Member,Male,Health & Beauty,38.02,2,Cash,5,76.04
30/11/24,Brooklyn,Member,Female,Fashion & Accs,20.09,7,Credit card,6,140.63
30/11/24,Brooklyn,Non-member,Male,Food & Beverages,10.22,2,Credit card,4,20.44
30/11/24,Manhattan,Non-member,Female,Food & Beverages,7.96,10,Cash,5,79.6
30/11/24,Brooklyn,Member,Male,Health & Beauty,33.98,10,Credit card,5,339.8
30/11/24,Manhattan,Non-member,Female,Health & Beauty,27.32,6,Credit card,3,163.92
30/11/24,Queens,Non-member,Male,Health & Beauty,28.27,6,Credit card,3,169.62
30/11/24,Queens,Non-member,Male,Fashion & Accs,21.34,9,Credit card,6,192.06
30/11/24,Brooklyn,Non-member,Male,Fashion & Accs,18.81,4,Credit card,3,75.24
30/11/24,Manhattan,Non-member,Female,Fashion & Accs,13.21,4,Credit card,9,52.84
30/11/24,Brooklyn,Member,Female,Sports & Travel,58.15,8,Credit card,5,465.2
30/11/24,Queens,Non-member,Male,Electronics,83.08,6,Credit card,5,498.48
30/11/24,Brooklyn,Non-member,Male,Home & Lifestyle,65.13,10,Ewallet,7,651.3
12/01/24,Manhattan,Member,Male,Food & Beverages,9.66,6,Cash,3,57.96
12/01/24,Manhattan,Member,Female,Electronics,91.13,9,Cash,9,820.17
12/01/24,Queens,Non-member,Female,Food & Beverages,6.62,2,Cash,7,13.24
12/01/24,Brooklyn,Member,Male,Home & Lifestyle,57.6,8,Ewallet,8,460.8
12/01/24,Manhattan,Non-member,Male,Fashion & Accs,14.63,2,Ewallet,7,29.26
12/01/24,Brooklyn,Non-member,Male,Food & Beverages,5.04,9,Cash,7,45.36
12/01/24,Brooklyn,Member,Male,Home & Lifestyle,66.1,7,Credit card,3,462.7
12/01/24,Queens,Member,Female,Sports & Travel,69.66,7,Ewallet,6,487.62
12/01/24,Brooklyn,Non-member,Female,Fashion & Accs,18.16,7,Credit card,4,127.12
12/01/24,Queens,Member,Female,Sports & Travel,72.67,2,Cash,7,145.34
12/01/24,Manhattan,Non-member,Male,Home & Lifestyle,57.63,8,Ewallet,4,461.04
12/01/24,Brooklyn,Non-member,Male,Food & Beverages,8.15,6,Cash,5,48.9
12/01/24,Brooklyn,Member,Female,Fashion & Accs,11.14,2,Ewallet,5,22.28
12/01/24,Queens,Member,Male,Health & Beauty,31.22,3,Ewallet,9,93.66
12/01/24,Brooklyn,Non-member,Female,Sports & Travel,50.58,6,Credit card,4,303.48
12/01/24,Queens,Member,Male,Fashion & Accs,15.17,2,Ewallet,8,30.34
12/01/24,Manhattan,Non-member,Male,Electronics,85.28,10,Credit card,9,852.8
12/01/24,Queens,Non-member,Male,Sports & Travel,61.97,6,Credit card,9,371.82
12/01/24,Brooklyn,Member,Male,Food & Beverages,4.7,10,Ewallet,4,47
12/01/24,Brooklyn,Member,Male,Fashion & Accs,3.21,1,Credit card,3,3.21
12/01/24,Queens,Member,Female,Fashion & Accs,11.71,10,Ewallet,6,117.1
12/02/24,Manhattan,Member,Male,Home & Lifestyle,51.94,7,Credit card,5,363.58
12/02/24,Queens,Member,Male,Food & Beverages,2.48,6,Cash,4,14.88
12/02/24,Manhattan,Non-member,Male,Fashion & Accs,5.3,8,Cash,8,42.4
12/02/24,Queens,Member,Male,Electronics,88.88,9,Cash,9,799.92
12/02/24,Brooklyn,Non-member,Male,Sports & Travel,64.57,4,Credit card,9,258.28
12/02/24,Brooklyn,Non-member,Female,Fashion & Accs,18.68,8,Credit card,5,149.44
12/02/24,Queens,Member,Female,Sports & Travel,55.7,4,Cash,6,222.8
12/02/24,Queens,Member,Female,Food & Beverages,2.4,8,Ewallet,9,19.2
12/02/24,Brooklyn,Member,Male,Food & Beverages,2.55,2,Ewallet,8,5.1
12/02/24,Queens,Member,Male,Food & Beverages,6.96,7,Ewallet,7,48.72
12/02/24,Manhattan,Non-member,Male,Food & Beverages,3.91,7,Cash,7,27.37
12/02/24,Manhattan,Member,Male,Food & Beverages,5.67,10,Cash,3,56.7
12/03/24,Manhattan,Non-member,Male,Fashion & Accs,17.86,4,Credit card,4,71.44
12/03/24,Queens,Member,Female,Food & Beverages,7.34,9,Credit card,9,66.06
12/03/24,Brooklyn,Member,Female,Electronics,95.76,9,Cash,4,861.84
12/03/24,Queens,Member,Female,Health & Beauty,40.62,5,Ewallet,6,203.1
12/03/24,Brooklyn,Non-member,Male,Sports & Travel,74.88,1,Cash,5,74.88
12/03/24,Manhattan,Non-member,Male,Electronics,85.97,7,Ewallet,3,601.79
12/03/24,Queens,Member,Male,Electronics,94.16,10,Ewallet,4,941.6
12/03/24,Manhattan,Member,Female,Electronics,96.02,4,Ewallet,4,384.08
12/03/24,Queens,Member,Female,Electronics,96.8,4,Cash,9,387.2
12/03/24,Manhattan,Member,Male,Home & Lifestyle,64.73,6,Credit card,8,388.38
12/03/24,Brooklyn,Member,Female,Sports & Travel,73.62,2,Credit card,8,147.24
12/04/24,Brooklyn,Non-member,Male,Sports & Travel,60.49,4,Cash,3,241.96
12/04/24,Manhattan,Member,Female,Fashion & Accs,19.4,5,Credit card,7,97
12/04/24,Queens,Member,Female,Food & Beverages,2.92,5,Cash,6,14.6
12/04/24,Brooklyn,Non-member,Male,Sports & Travel,60.37,6,Credit card,7,362.22
12/04/24,Manhattan,Non-member,Male,Food & Beverages,2.36,7,Cash,6,16.52
12/04/24,Queens,Non-member,Male,Home & Lifestyle,58.63,6,Ewallet,5,351.78
12/04/24,Queens,Non-member,Female,Home & Lifestyle,63.34,6,Credit card,7,380.04
12/04/24,Brooklyn,Non-member,Female,Food & Beverages,7.42,3,Ewallet,6,22.26
12/04/24,Brooklyn,Non-member,Female,Food & Beverages,3.68,10,Ewallet,7,36.8
12/04/24,Manhattan,Non-member,Male,Food & Beverages,8.35,3,Ewallet,3,25.05
12/04/24,Queens,Member,Female,Food & Beverages,8.55,4,Ewallet,5,34.2
12/04/24,Brooklyn,Member,Male,Home & Lifestyle,54.9,8,Ewallet,8,439.2
12/04/24,Manhattan,Non-member,Male,Electronics,84.31,4,Cash,7,337.24
12/04/24,Brooklyn,Member,Female,Electronics,75.09,9,Credit card,3,675.81
12/04/24,Brooklyn,Member,Female,Fashion & Accs,16.43,9,Ewallet,7,147.87
12/04/24,Manhattan,Non-member,Female,Sports & Travel,76.92,8,Credit card,4,615.36
12/04/24,Queens,Non-member,Female,Fashion & Accs,13.28,5,Credit card,3,66.4
12/04/24,Manhattan,Non-member,Female,Food & Beverages,9.14,2,Cash,4,18.28
12/04/24,Brooklyn,Member,Male,Food & Beverages,5.32,6,Ewallet,6,31.92
12/04/24,Manhattan,Member,Female,Electronics,94.8,10,Credit card,6,948
12/04/24,Manhattan,Non-member,Female,Sports & Travel,66.15,9,Ewallet,9,595.35
12/04/24,Manhattan,Non-member,Female,Food & Beverages,2.23,6,Ewallet,7,13.38
12/05/24,Brooklyn,Member,Female,Food & Beverages,9.85,9,Cash,9,88.65
12/05/24,Queens,Member,Male,Health & Beauty,39.28,3,Credit card,4,117.84
12/05/24,Manhattan,Non-member,Male,Fashion & Accs,7.88,7,Credit card,8,55.16
12/05/24,Manhattan,Non-member,Male,Home & Lifestyle,50.39,9,Cash,9,453.51
12/05/24,Queens,Member,Male,Food & Beverages,8.03,4,Cash,8,32.12
12/05/24,Brooklyn,Non-member,Male,Health & Beauty,40.08,10,Cash,6,400.8
12/05/24,Manhattan,Member,Male,Fashion & Accs,16,3,Credit card,3,48
12/05/24,Manhattan,Non-member,Female,Electronics,97.26,4,Cash,7,389.04
12/05/24,Brooklyn,Non-member,Male,Home & Lifestyle,67.01,10,Cash,8,670.1
12/05/24,Brooklyn,Non-member,Female,Food & Beverages,7.29,2,Ewallet,7,14.58
12/05/24,Manhattan,Member,Female,Electronics,82.55,6,Ewallet,9,495.3
12/05/24,Brooklyn,Member,Female,Food & Beverages,7.87,5,Ewallet,8,39.35
12/05/24,Manhattan,Non-member,Female,Food & Beverages,8.61,10,Credit card,5,86.1
12/05/24,Brooklyn,Non-member,Female,Fashion & Accs,6.39,8,Ewallet,7,51.12
12/05/24,Brooklyn,Non-member,Female,Food & Beverages,3.45,4,Credit card,8,13.8
12/06/24,Queens,Member,Female,Food & Beverages,6.13,4,Cash,4,24.52
12/06/24,Queens,Non-member,Male,Food & Beverages,7.17,8,Credit card,8,57.36
12/06/24,Brooklyn,Member,Female,Electronics,78.86,10,Credit card,6,788.6
12/06/24,Manhattan,Non-member,Female,Food & Beverages,7.62,5,Credit card,4,38.1
12/06/24,Brooklyn,Member,Female,Electronics,91.51,3,Cash,4,274.53
12/06/24,Queens,Member,Female,Food & Beverages,8.66,5,Cash,5,43.3
12/06/24,Queens,Non-member,Male,Food & Beverages,2.36,1,Ewallet,5,2.36
12/06/24,Queens,Member,Female,Sports & Travel,76.18,10,Credit card,6,761.8
12/06/24,Brooklyn,Non-member,Male,Food & Beverages,9.53,8,Cash,8,76.24
12/06/24,Brooklyn,Member,Male,Food & Beverages,3.19,10,Credit card,3,31.9
12/06/24,Queens,Member,Female,Fashion & Accs,15.96,7,Credit card,9,111.72
12/06/24,Queens,Non-member,Female,Food & Beverages,6.55,1,Ewallet,9,6.55
12/06/24,Brooklyn,Non-member,Male,Electronics,89.12,3,Cash,4,267.36
12/06/24,Brooklyn,Non-member,Female,Electronics,89.96,8,Credit card,3,719.68
12/07/24,Manhattan,Member,Female,Food & Beverages,7.5,5,Ewallet,7,37.5
12/07/24,Brooklyn,Member,Female,Home & Lifestyle,60.89,3,Credit card,8,182.67
12/07/24,Brooklyn,Non-member,Female,Electronics,82.71,8,Ewallet,5,661.68
12/07/24,Manhattan,Non-member,Female,Food & Beverages,2.64,1,Credit card,8,2.64
12/07/24,Brooklyn,Member,Male,Health & Beauty,48.86,10,Ewallet,9,488.6
12/07/24,Queens,Member,Female,Sports & Travel,72.89,3,Credit card,6,218.67
12/07/24,Manhattan,Non-member,Male,Food & Beverages,7.08,8,Cash,6,56.64
12/07/24,Manhattan,Member,Male,Food & Beverages,4.64,8,Credit card,7,37.12
12/07/24,Queens,Non-member,Male,Food & Beverages,2.7,5,Credit card,3,13.5
12/07/24,Queens,Non-member,Male,Home & Lifestyle,58.26,4,Ewallet,5,233.04
12/07/24,Queens,Member,Female,Home & Lifestyle,54.07,9,Cash,9,486.63
12/07/24,Queens,Member,Female,Food & Beverages,2.23,10,Cash,7,22.3
12/07/24,Brooklyn,Member,Female,Food & Beverages,3.8,2,Credit card,9,7.6
12/07/24,Brooklyn,Non-member,Female,Health & Beauty,35.27,5,Credit card,8,176.35
12/08/24,Brooklyn,Member,Female,Sports & Travel,61.51,10,Ewallet,8,615.1
12/08/24,Brooklyn,Non-member,Female,Electronics,79.84,9,Credit card,8,718.56
12/08/24,Manhattan,Member,Female,Fashion & Accs,10.04,8,Credit card,5,80.32
12/08/24,Manhattan,Non-member,Female,Home & Lifestyle,67.39,4,Ewallet,5,269.56
12/08/24,Manhattan,Non-member,Male,Home & Lifestyle,64.89,7,Credit card,9,454.23
12/08/24,Queens,Non-member,Male,Home & Lifestyle,69.3,3,Ewallet,9,207.9
12/08/24,Brooklyn,Member,Female,Food & Beverages,6.21,8,Cash,7,49.68
12/08/24,Queens,Member,Male,Food & Beverages,5.76,5,Credit card,7,28.8
12/08/24,Brooklyn,Non-member,Female,Food & Beverages,9.63,8,Ewallet,3,77.04
12/08/24,Queens,Member,Female,Electronics,91.62,7,Cash,8,641.34
12/08/24,Brooklyn,Member,Female,Health & Beauty,40.82,1,Cash,5,40.82
12/08/24,Manhattan,Non-member,Female,Electronics,74.21,9,Credit card,6,667.89
12/08/24,Brooklyn,Member,Male,Home & Lifestyle,62.19,7,Ewallet,7,435.33
12/09/24,Queens,Member,Male,Food & Beverages,5.69,5,Credit card,4,28.45
12/09/24,Manhattan,Member,Female,Electronics,72.14,6,Ewallet,5,432.84
12/09/24,Queens,Non-member,Female,Sports & Travel,75.36,4,Credit card,8,301.44
12/09/24,Manhattan,Non-member,Female,Electronics,98.74,5,Cash,9,493.7
12/09/24,Manhattan,Member,Male,Health & Beauty,47.32,8,Credit card,8,378.56
12/09/24,Manhattan,Member,Male,Fashion & Accs,13.18,3,Ewallet,3,39.54
12/09/24,Brooklyn,Non-member,Female,Health & Beauty,21,6,Ewallet,3,126
12/09/24,Manhattan,Member,Female,Sports & Travel,56.02,9,Credit card,6,504.18
12/09/24,Brooklyn,Non-member,Female,Sports & Travel,79.02,5,Ewallet,8,395.1
12/09/24,Manhattan,Member,Male,Home & Lifestyle,65.08,4,Ewallet,7,260.32
12/09/24,Queens,Member,Female,Sports & Travel,73.72,1,Credit card,6,73.72
12/09/24,Queens,Non-member,Female,Food & Beverages,8.58,6,Cash,7,51.48
12/09/24,Queens,Member,Female,Food & Beverages,7.18,8,Ewallet,5,57.44
12/09/24,Brooklyn,Member,Male,Food & Beverages,4.43,8,Cash,3,35.44
12/09/24,Brooklyn,Non-member,Female,Sports & Travel,61.13,9,Credit card,7,550.17
12/09/24,Manhattan,Non-member,Male,Home & Lifestyle,62.31,5,Cash,7,311.55
12/09/24,Manhattan,Non-member,Male,Fashion & Accs,3.79,6,Ewallet,9,22.74
12/09/24,Brooklyn,Non-member,Female,Health & Beauty,25.69,2,Credit card,3,51.38
12/09/24,Queens,Member,Male,Fashion & Accs,16.16,4,Cash,8,64.64
12/09/24,Queens,Member,Male,Fashion & Accs,16.63,4,Credit card,8,66.52
12/09/24,Queens,Non-member,Male,Home & Lifestyle,67.17,3,Cash,6,201.51
12/09/24,Brooklyn,Member,Male,Home & Lifestyle,50.3,4,Ewallet,5,201.2
12/10/24,Brooklyn,Non-member,Male,Fashion & Accs,11.47,2,Credit card,6,22.94
12/10/24,Queens,Non-member,Male,Food & Beverages,6.03,10,Cash,7,60.3
12/10/24,Queens,Non-member,Female,Sports & Travel,69.3,1,Cash,9,69.3
12/10/24,Manhattan,Non-member,Male,Home & Lifestyle,64.25,8,Cash,9,514
12/10/24,Brooklyn,Member,Male,Food & Beverages,4.2,10,Ewallet,7,42
12/10/24,Queens,Non-member,Female,Food & Beverages,6.04,7,Cash,8,42.28
12/10/24,Queens,Non-member,Male,Electronics,83.07,4,Credit card,5,332.28
12/10/24,Manhattan,Non-member,Male,Food & Beverages,5.41,5,Credit card,9,27.05
12/10/24,Manhattan,Member,Male,Health & Beauty,44.95,2,Credit card,3,89.9
12/10/24,Brooklyn,Non-member,Male,Home & Lifestyle,63.4,7,Credit card,8,443.8
12/10/24,Manhattan,Non-member,Male,Sports & Travel,68.01,6,Cash,6,408.06
12/10/24,Queens,Member,Female,Fashion & Accs,17.25,6,Ewallet,5,103.5
12/11/24,Queens,Non-member,Male,Home & Lifestyle,66.9,10,Ewallet,7,669
12/11/24,Queens,Member,Female,Food & Beverages,3.44,5,Credit card,5,17.2
12/11/24,Brooklyn,Member,Female,Fashion & Accs,4.55,1,Cash,8,4.55
12/11/24,Manhattan,Non-member,Female,Fashion & Accs,4.83,5,Ewallet,5,24.15
12/11/24,Queens,Member,Male,Sports & Travel,54.67,10,Cash,7,546.7
12/11/24,Queens,Non-member,Female,Fashion & Accs,12.93,7,Credit card,4,90.51
12/11/24,Manhattan,Member,Female,Food & Beverages,4.27,10,Credit card,6,42.7
12/11/24,Brooklyn,Member,Female,Food & Beverages,2.06,5,Cash,8,10.3
12/11/24,Manhattan,Member,Female,Home & Lifestyle,50.15,7,Cash,3,351.05
12/11/24,Brooklyn,Member,Female,Food & Beverages,5.18,1,Credit card,3,5.18
12/11/24,Manhattan,Non-member,Female,Sports & Travel,71.28,7,Credit card,3,498.96
12/11/24,Manhattan,Non-member,Male,Electronics,94.09,6,Cash,6,564.54
12/11/24,Manhattan,Member,Female,Electronics,81.46,5,Ewallet,5,407.3
12/11/24,Brooklyn,Member,Male,Food & Beverages,6.24,4,Credit card,5,24.96
12/11/24,Queens,Member,Male,Sports & Travel,53.08,5,Cash,4,265.4
12/11/24,Queens,Member,Male,Fashion & Accs,19.12,8,Credit card,8,152.96
12/11/24,Manhattan,Non-member,Female,Home & Lifestyle,53.02,2,Credit card,6,106.04
12/11/24,Manhattan,Non-member,Male,Food & Beverages,6.06,5,Credit card,6,30.3
12/11/24,Manhattan,Member,Male,Electronics,87.8,9,Credit card,6,790.2
12/11/24,Queens,Non-member,Male,Food & Beverages,9.27,10,Ewallet,4,92.7
12/11/24,Queens,Member,Male,Health & Beauty,33.52,6,Ewallet,3,201.12
12/12/24,Brooklyn,Non-member,Male,Health & Beauty,49.73,9,Ewallet,7,447.57
12/12/24,Manhattan,Non-member,Female,Food & Beverages,8.2,10,Cash,8,82
12/12/24,Brooklyn,Member,Female,Health & Beauty,36.74,7,Credit card,4,257.18
12/12/24,Queens,Non-member,Male,Home & Lifestyle,51.63,3,Credit card,5,154.89
12/12/24,Queens,Member,Female,Health & Beauty,37.85,2,Credit card,6,75.7
12/12/24,Manhattan,Member,Male,Health & Beauty,39.38,7,Ewallet,5,275.66
12/12/24,Brooklyn,Non-member,Male,Food & Beverages,9.58,8,Cash,4,76.64
12/12/24,Brooklyn,Member,Female,Electronics,84.7,9,Ewallet,9,762.3
12/12/24,Manhattan,Non-member,Male,Electronics,74.47,3,Ewallet,8,223.41
12/12/24,Brooklyn,Member,Female,Home & Lifestyle,58.22,4,Credit card,7,232.88
12/12/24,Manhattan,Member,Male,Home & Lifestyle,56.19,8,Cash,5,449.52
12/12/24,Manhattan,Non-member,Female,Sports & Travel,73.34,9,Ewallet,5,660.06
12/12/24,Brooklyn,Non-member,Male,Fashion & Accs,2.94,8,Credit card,6,23.52
12/12/24,Queens,Non-member,Male,Electronics,72.43,3,Credit card,6,217.29
12/12/24,Manhattan,Member,Male,Food & Beverages,8.53,6,Cash,5,51.18
12/12/24,Manhattan,Non-member,Male,Food & Beverages,9.96,6,Cash,3,59.76
12/12/24,Queens,Member,Female,Sports & Travel,54.13,5,Credit card,7,270.65
12/12/24,Queens,Non-member,Female,Electronics,87.81,2,Cash,4,175.62
12/12/24,Queens,Member,Female,Home & Lifestyle,65.52,4,Credit card,3,262.08
12/12/24,Queens,Member,Female,Fashion & Accs,4,8,Ewallet,6,32
12/12/24,Queens,Member,Male,Health & Beauty,28.74,1,Ewallet,5,28.74
12/12/24,Brooklyn,Non-member,Male,Food & Beverages,2.54,9,Ewallet,6,22.86
13/12/24,Queens,Non-member,Male,Sports & Travel,76.2,1,Ewallet,5,76.2
13/12/24,Queens,Non-member,Male,Food & Beverages,8.31,6,Cash,8,49.86
13/12/24,Queens,Member,Female,Health & Beauty,21.33,9,Credit card,8,191.97
13/12/24,Queens,Non-member,Female,Fashion & Accs,13.37,3,Cash,7,40.11
13/12/24,Brooklyn,Member,Female,Sports & Travel,51.31,4,Cash,5,205.24
13/12/24,Manhattan,Non-member,Female,Food & Beverages,2.29,4,Credit card,5,9.16
13/12/24,Queens,Non-member,Female,Home & Lifestyle,52.49,6,Credit card,9,314.94
13/12/24,Manhattan,Member,Female,Home & Lifestyle,59.92,8,Credit card,9,479.36
13/12/24,Brooklyn,Member,Female,Food & Beverages,5.44,3,Ewallet,5,16.32
13/12/24,Manhattan,Non-member,Female,Electronics,82.91,7,Cash,7,580.37
